node1,node2
ADH1A,LDHAL6A
ADH1A,LDHD
ADH1A,LRAT
ADH1A,MCAT
ADH1A,MCCC1
ADH1A,MCCC2
ADH1A,MECR
ADH1A,NAGS
ADH1A,NME1-NME2
ADH1A,NME1
ADH1A,NME2
ADH1A,NME3
ADH1A,NME4
ADH1A,NME5
ADH1A,NME6
ADH1A,NME7
ADH1A,OGDH
ADH1A,PANK1
ADH1A,PANK2
ADH1A,PANK3
ADH1A,PANK4
ADH1A,PDHA1
ADH1A,PDHA2
ADH1A,PDHB
ADH1A,PDHX
ADH1A,PECR
ADH1A,PKLR
ADH1A,PKM
ADH1A,PRDX6
ADH1A,PTGR3
ADH1A,RDH12
ADH1A,RDH8
ADH1A,RETSAT
ADH1A,SCD5
ADH1A,SCD
ADH1A,SCP2
ADH1A,SDS
ADH1A,SLC25A16
ADH1A,SLC7A9
ADH1A,SPR
ADH1A,SUCLA2
ADH1A,SUCLG1
ADH1A,SUCLG2
ADH1A,UGT1A10
ADH1A,UGT1A1
ADH1A,UGT1A3
ADH1A,UGT1A4
ADH1A,UGT1A5
ADH1A,UGT1A6
ADH1A,UGT1A7
ADH1A,UGT1A8
ADH1A,UGT1A9
ADH1A,UGT2A1
ADH1A,UGT2A2
ADH1A,UGT2A3
ADH1A,UGT2B10
ADH1A,UGT2B11
ADH1A,UGT2B15
ADH1A,UGT2B17
ADH1A,UGT2B28
ADH1A,UGT2B4
ADH1A,UGT2B7
ADH1B,ACAA2
ADH1B,ACACB
ADH1B,ACADL
ADH1B,ACADM
ADH1B,ACADSB
ADH1B,ACADS
ADH1B,ACADVL
ADH1B,ACAT1
ADH1B,ACOT2
ADH1B,ACOT7
ADH1B,ACOX1
ADH1B,ACSL1
ADH1B,ACSL3
ADH1B,ACSL4
ADH1B,ACSL5
ADH1B,ACSM1
ADH1B,ACSS1
ADH1B,ADH1A
ADH1B,ADH1C
ADH1B,ADH4
ADH1B,ADH5
ADH1B,ADH6
ADH1B,ADH7
ADH1B,ADHFE1
ADH1B,AGXT
ADH1B,AKR1A1
ADH1B,AKR1B1
ADH1B,AKR7A2
ADH1B,ALDH1A1
ADH1B,ALDH1A2
ADH1B,ALDH1A3
ADH1B,ALDH1B1
ADH1B,ALDH2
ADH1B,ALDH3A1
ADH1B,ALDH3A2
ADH1B,ALDH3B1
ADH1B,ALDH3B2
ADH1B,ALDH6A1
ADH1B,ALDH7A1
ADH1B,ALDH9A1
ADH1B,AOX1
ADH1B,APRT
ADH1B,AWAT2
ADH1B,BCKDHA
ADH1B,BCKDHB
ADH1B,CPT2
ADH1B,CRAT
ADH1B,CS
ADH1B,CYP2A6
ADH1B,CYP2E1
ADH1B,CYP2S1
ADH1B,CYP2U1
ADH1B,CYP4X1
ADH1B,DBT
ADH1B,DERA
ADH1B,DLD
ADH1B,DLST
ADH1B,ECHS1
ADH1B,ENPP1
ADH1B,ENTPD1
ADH1B,ENTPD2
ADH1B,ENTPD3
ADH1B,ENTPD8
ADH1B,ESD
ADH1B,GCAT
ADH1B,GGT1
ADH1B,GLO1
ADH1B,GLYAT
ADH1B,GMPS
ADH1B,GPX2
ADH1B,GPX4
ADH1B,HADHB
ADH1B,HADH
ADH1B,HAGH
ADH1B,HMGCS2
ADH1B,HPRT1
ADH1B,LDHAL6A
ADH1B,LDHD
ADH1B,LRAT
ADH1B,MCAT
ADH1B,MCCC1
ADH1B,MCCC2
ADH1B,MECR
ADH1B,NAGS
ADH1B,NME1-NME2
ADH1B,NME1
ADH1B,NME2
ADH1B,NME3
ADH1B,NME4
ADH1B,NME5
ADH1B,NME6
ADH1B,NME7
ADH1B,OGDH
ADH1B,PANK1
ADH1B,PANK2
ADH1B,PANK3
ADH1B,PANK4
ADH1B,PDHA1
ADH1B,PDHA2
ADH1B,PDHB
ADH1B,PDHX
ADH1B,PECR
ADH1B,PKLR
ADH1B,PKM
ADH1B,PRDX6
ADH1B,PTGR3
ADH1B,RETSAT
ADH1B,SCD5
ADH1B,SCD
ADH1B,SCP2
ADH1B,SDS
ADH1B,SLC25A16
ADH1B,SLC7A9
ADH1B,SPR
ADH1B,SUCLA2
ADH1B,SUCLG1
ADH1B,SUCLG2
ADH1B,SULT1A1
ADH1B,SULT1A2
ADH1B,UGT1A10
ADH1B,UGT1A1
ADH1B,UGT1A3
ADH1B,UGT1A4
ADH1B,UGT1A5
ADH1B,UGT1A6
ADH1B,UGT1A7
ADH1B,UGT1A8
ADH1B,UGT1A9
ADH1B,UGT2A1
ADH1B,UGT2A2
ADH1B,UGT2A3
ADH1B,UGT2B10
ADH1B,UGT2B11
ADH1B,UGT2B15
ADH1B,UGT2B17
ADH1B,UGT2B28
ADH1B,UGT2B4
ADH1B,UGT2B7
ADH1C,ACAA2
ADH1C,ACACB
ADH1C,ACADL
ADH1C,ACADM
ADH1C,ACADSB
ADH1C,ACADS
ADH1C,ACADVL
ADH1C,ACAT1
ADH1C,ACOT2
ADH1C,ACOT7
ADH1C,ACOX1
ADH1C,ACSL1
ADH1C,ACSL3
ADH1C,ACSL4
ADH1C,ACSL5
ADH1C,ACSM1
ADH1C,ACSS1
ADH1C,ADH1A
ADH1C,ADH1B
ADH1C,ADH4
ADH1C,ADH5
ADH1C,ADH6
ADH1C,ADH7
ADH1C,ADHFE1
ADH1C,AGXT
ADH1C,AKR1A1
ADH1C,AKR1B1
ADH1C,AKR7A2
ADH1C,ALDH1A1
ADH1C,ALDH1A2
ADH1C,ALDH1A3
ADH1C,ALDH1B1
ADH1C,ALDH2
ADH1C,ALDH3A1
ADH1C,ALDH3A2
ADH1C,ALDH3B1
ADH1C,ALDH3B2
ADH1C,ALDH6A1
ADH1C,ALDH7A1
ADH1C,ALDH9A1
ADH1C,AOX1
ADH1C,APRT
ADH1C,AWAT2
ADH1C,BCKDHA
ADH1C,BCKDHB
ADH1C,CPT2
ADH1C,CRAT
ADH1C,CS
ADH1C,CYP2E1
ADH1C,DBT
ADH1C,DERA
ADH1C,DHRS3
ADH1C,DLD
ADH1C,DLST
ADH1C,ECHS1
ADH1C,ENPP1
ADH1C,ENTPD1
ADH1C,ENTPD2
ADH1C,ENTPD3
ADH1C,ENTPD8
ADH1C,ESD
ADH1C,GCAT
ADH1C,GGT1
ADH1C,GLO1
ADH1C,GLYAT
ADH1C,GMPS
ADH1C,GPX2
ADH1C,GPX4
ADH1C,HADHB
ADH1C,HADH
ADH1C,HAGH
ADH1C,HMGCS2
ADH1C,HPRT1
ADH1C,HSD17B1
ADH1C,LDHAL6A
ADH1C,LDHD
ADH1C,LRAT
ADH1C,MCAT
ADH1C,MCCC1
ADH1C,MCCC2
ADH1C,MECR
ADH1C,NAGS
ADH1C,NME1-NME2
ADH1C,NME1
ADH1C,NME2
ADH1C,NME3
ADH1C,NME4
ADH1C,NME5
ADH1C,NME6
ADH1C,NME7
ADH1C,OGDH
ADH1C,PANK1
ADH1C,PANK2
ADH1C,PANK3
ADH1C,PANK4
ADH1C,PDHA1
ADH1C,PDHA2
ADH1C,PDHB
ADH1C,PDHX
ADH1C,PECR
ADH1C,PKLR
ADH1C,PKM
ADH1C,PRDX6
ADH1C,PTGR3
ADH1C,RDH12
ADH1C,RDH8
ADH1C,RETSAT
ADH1C,SCD5
ADH1C,SCD
ADH1C,SCP2
ADH1C,SDS
ADH1C,SLC25A16
ADH1C,SLC7A9
ADH1C,SPR
ADH1C,SUCLA2
ADH1C,SUCLG1
ADH1C,SUCLG2
ADH1C,UGT1A10
ADH1C,UGT1A1
ADH1C,UGT1A3
ADH1C,UGT1A4
ADH1C,UGT1A5
ADH1C,UGT1A6
ADH1C,UGT1A7
ADH1C,UGT1A8
ADH1C,UGT1A9
ADH1C,UGT2A1
ADH1C,UGT2A2
ADH1C,UGT2A3
ADH1C,UGT2B10
ADH1C,UGT2B11
ADH1C,UGT2B15
ADH1C,UGT2B17
ADH1C,UGT2B28
ADH1C,UGT2B4
ADH1C,UGT2B7
ADH4,ACAA2
ADH4,ACACB
ADH4,ACADL
ADH4,ACADM
ADH4,ACADSB
ADH4,ACADS
ADH4,ACADVL
ADH4,ACAT1
ADH4,ACOT2
ADH4,ACOT7
ADH4,ACOX1
ADH4,ACSL1
ADH4,ACSL3
ADH4,ACSL4
ADH4,ACSL5
ADH4,ACSM1
ADH4,ACSS1
ADH4,ADH1A
ADH4,ADH1B
ADH4,ADH1C
ADH4,ADH5
ADH4,ADH6
ADH4,ADH7
ADH4,ADHFE1
ADH4,AGXT
ADH4,AKR1A1
ADH4,AKR1B1
ADH4,AKR7A2
ADH4,ALDH1A1
ADH4,ALDH1A2
ADH4,ALDH1A3
ADH4,ALDH1B1
ADH4,ALDH2
ADH4,ALDH3A1
ADH4,ALDH3A2
ADH4,ALDH3B1
ADH4,ALDH3B2
ADH4,ALDH6A1
ADH4,ALDH7A1
ADH4,ALDH9A1
ADH4,AOX1
ADH4,APRT
ADH4,AWAT2
ADH4,BCKDHA
ADH4,BCKDHB
ADH4,COMT
ADH4,CPT2
ADH4,CRAT
ADH4,CS
ADH4,CYP2E1
ADH4,DBT
ADH4,DERA
ADH4,DHRS3
ADH4,DLD
ADH4,DLST
ADH4,ECHS1
ADH4,ENPP1
ADH4,ENTPD1
ADH4,ENTPD2
ADH4,ENTPD3
ADH4,ENTPD8
ADH4,ESD
ADH4,GCAT
ADH4,GGT1
ADH4,GLO1
ADH4,GLYAT
ADH4,GMPS
ADH4,GPX2
ADH4,GPX4
ADH4,HADHB
ADH4,HADH
ADH4,HAGH
ADH4,HMGCS2
ADH4,HPRT1
ADH4,HSD17B1
ADH4,LDHAL6A
ADH4,LDHD
ADH4,LRAT
ADH4,MCAT
ADH4,MCCC1
ADH4,MCCC2
ADH4,MECR
ADH4,NAGS
ADH4,NME1-NME2
ADH4,NME1
ADH4,NME2
ADH4,NME3
ADH4,NME4
ADH4,NME5
ADH4,NME6
ADH4,NME7
ADH4,OGDH
ADH4,PANK1
ADH4,PANK2
ADH4,PANK3
ADH4,PANK4
ADH4,PDHA1
ADH4,PDHA2
ADH4,PDHB
ADH4,PDHX
ADH4,PECR
ADH4,PKLR
ADH4,PKM
ADH4,PRDX6
ADH4,PTGR3
ADH4,RDH12
ADH4,RDH8
ADH4,RETSAT
ADH4,SCD5
ADH4,SCD
ADH4,SCP2
ADH4,SDS
ADH4,SLC25A16
ADH4,SLC7A9
ADH4,SPR
ADH4,SUCLA2
ADH4,SUCLG1
ADH4,SUCLG2
ADH4,UGT1A10
ADH4,UGT1A1
ADH4,UGT1A3
ADH4,UGT1A4
ADH4,UGT1A5
ADH4,UGT1A6
ADH4,UGT1A7
ADH4,UGT1A8
ADH4,UGT1A9
ADH4,UGT2A1
ADH4,UGT2A2
ADH4,UGT2A3
ADH4,UGT2B10
ADH4,UGT2B11
ADH4,UGT2B15
ADH4,UGT2B17
ADH4,UGT2B28
ADH4,UGT2B4
ADH4,UGT2B7
ADH5,ACAA2
ADH5,ACACB
ADH5,ACADL
ADH5,ACADM
ADH5,ACADSB
ADH5,ACADS
ADH5,ACADVL
ADH5,ACAT1
ADH5,ACOT2
ADH5,ACOT7
ADH5,ACOX1
ADH5,ACSL1
ADH5,ACSL3
ADH5,ACSL4
ADH5,ACSL5
ADH5,ACSM1
ADH5,ACSS1
ADH5,ADH1A
ADH5,ADH1B
ADH5,ADH1C
ADH5,ADH4
ADH5,ADH6
ADH5,ADH7
ADH5,ADHFE1
ADH5,AGXT
ADH5,AKR1A1
ADH5,AKR1B1
ADH5,AKR7A2
ADH5,ALDH1A1
ADH5,ALDH1A2
ADH5,ALDH1A3
ADH5,ALDH3A1
ADH5,ALDH3A2
ADH5,ALDH3B1
ADH5,ALDH3B2
ADH5,ALDH6A1
ADH5,ALDH7A1
ADH5,ALDH9A1
ADH5,AOX1
ADH5,APRT
ADH5,AWAT2
ADH5,BCKDHA
ADH5,BCKDHB
ADH5,CPT2
ADH5,CRAT
ADH5,CS
ADH5,CYP2E1
ADH5,DBT
ADH5,DERA
ADH5,DLD
ADH5,DLST
ADH5,ECHS1
ADH5,ENPP1
ADH5,ENTPD1
ADH5,ENTPD2
ADH5,ENTPD3
ADH5,ENTPD8
ADH5,ESD
ADH5,GCAT
ADH5,GGT1
ADH5,GLO1
ADH5,GLYAT
ADH5,GMPS
ADH5,GPX2
ADH5,GPX4
ADH5,HADHB
ADH5,HADH
ADH5,HAGH
ADH5,HMGCS2
ADH5,HPRT1
ADH5,LDHAL6A
ADH5,LDHD
ADH5,LRAT
ADH5,MCAT
ADH5,MCCC1
ADH5,MCCC2
ADH5,MECR
ADH5,NAGS
ADH5,NME1-NME2
ADH5,NME1
ADH5,NME2
ADH5,NME3
ADH5,NME4
ADH5,NME5
ADH5,NME6
ADH5,NME7
ADH5,OGDH
ADH5,PANK1
ADH5,PANK2
ADH5,PANK3
ADH5,PANK4
ADH5,PDHA1
ADH5,PDHA2
ADH5,PDHB
ADH5,PDHX
ADH5,PECR
ADH5,PKLR
ADH5,PKM
ADH5,PRDX6
ADH5,PTGR3
ADH5,RETSAT
ADH5,SCD5
ADH5,SCD
ADH5,SCP2
ADH5,SDS
ADH5,SLC25A16
ADH5,SLC7A9
ADH5,SPR
ADH5,SUCLA2
ADH5,SUCLG1
ADH5,SUCLG2
ADH5,UGT1A10
ADH5,UGT1A1
ADH5,UGT1A3
ADH5,UGT1A4
ADH5,UGT1A5
ADH5,UGT1A6
ADH5,UGT1A7
ADH5,UGT1A8
ADH5,UGT1A9
ADH5,UGT2A1
ADH5,UGT2A2
ADH5,UGT2A3
ADH5,UGT2B10
ADH5,UGT2B11
ADH5,UGT2B15
ADH5,UGT2B17
ADH5,UGT2B28
ADH5,UGT2B4
ADH5,UGT2B7
ADH6,ACAA2
ADH6,ACACB
ADH6,ACADL
ADH6,ACADM
ADH6,ACADSB
ADH6,ACADS
ADH6,ACADVL
ADH6,ACAT1
ADH6,ACOT2
ADH6,ACOT7
ADH6,ACOX1
ADH6,ACSL1
ADH6,ACSL3
ADH6,ACSL4
ADH6,ACSL5
ADH6,ACSM1
ADH6,ACSS1
ADH6,ADH1A
ADH6,ADH1B
ADH6,ADH1C
ADH6,ADH4
ADH6,ADH5
ADH6,ADH7
ADH6,ADHFE1
ADH6,AGXT
ADH6,AKR1A1
ADH6,AKR1B1
ADH6,AKR7A2
ADH6,ALDH1A1
ADH6,ALDH1A2
ADH6,ALDH1A3
ADH6,ALDH3A1
ADH6,ALDH3A2
ADH6,ALDH3B1
ADH6,ALDH3B2
ADH6,ALDH6A1
ADH6,ALDH7A1
ADH6,ALDH9A1
ADH6,AOX1
ADH6,APRT
ADH6,AWAT2
ADH6,BCKDHA
ADH6,BCKDHB
ADH6,COMT
ADH6,CPT2
ADH6,CRAT
ADH6,CS
ADH6,CYP2E1
ADH6,DBT
ADH6,DERA
ADH6,DLD
ADH6,DLST
ADH6,ECHS1
ADH6,ENPP1
ADH6,ENTPD1
ADH6,ENTPD2
ADH6,ENTPD3
ADH6,ENTPD8
ADH6,ESD
ADH6,GCAT
ADH6,GGT1
ADH6,GLO1
ADH6,GLYAT
ADH6,GMPS
ADH6,GPX2
ADH6,GPX4
ADH6,HADHB
ADH6,HADH
ADH6,HAGH
ADH6,HMGCS2
ADH6,HPRT1
ADH6,LDHAL6A
ADH6,LDHD
ADH6,LRAT
ADH6,MCAT
ADH6,MCCC1
ADH6,MCCC2
ADH6,MECR
ADH6,NAGS
ADH6,NME1-NME2
ADH6,NME1
ADH6,NME2
ADH6,NME3
ADH6,NME4
ADH6,NME5
ADH6,NME6
ADH6,NME7
ADH6,OGDH
ADH6,PANK1
ADH6,PANK2
ADH6,PANK3
ADH6,PANK4
ADH6,PDHA1
ADH6,PDHA2
ADH6,PDHB
ADH6,PDHX
ADH6,PECR
ADH6,PKLR
ADH6,PKM
ADH6,PRDX6
ADH6,PTGR3
ADH6,RETSAT
ADH6,SCD5
ADH6,SCD
ADH6,SCP2
ADH6,SDS
ADH6,SLC25A16
ADH6,SLC7A9
ADH6,SPR
ADH6,SUCLA2
ADH6,SUCLG1
ADH6,SUCLG2
ADH6,SULT1A1
ADH6,SULT1A2
ADH6,UGT1A10
ADH6,UGT1A1
ADH6,UGT1A3
ADH6,UGT1A4
ADH6,UGT1A5
ADH6,UGT1A6
ADH6,UGT1A7
ADH6,UGT1A8
ADH6,UGT1A9
ADH6,UGT2A1
ADH6,UGT2A2
ADH6,UGT2A3
ADH6,UGT2B10
ADH6,UGT2B11
ADH6,UGT2B15
ADH6,UGT2B17
ADH6,UGT2B28
ADH6,UGT2B4
ADH6,UGT2B7
ADH7,ACAA2
ADH7,ACACB
ADH7,ACADL
ADH7,ACADM
ADH7,ACADSB
ADH7,ACADS
ADH7,ACADVL
ADH7,ACAT1
ADH7,ACOT2
ADH7,ACOT7
ADH7,ACOX1
ADH7,ACSL1
ADH7,ACSL3
ADH7,ACSL4
ADH7,ACSL5
ADH7,ACSM1
ADH7,ACSS1
ADH7,ADH1A
ADH7,ADH1B
ADH7,ADH1C
ADH7,ADH4
ADH7,ADH5
ADH7,ADH6
ADH7,ADHFE1
ADH7,AGXT
ADH7,AKR1A1
ADH7,AKR1B1
ADH7,AKR7A2
ADH7,ALDH1A1
ADH7,ALDH1A2
ADH7,ALDH1A3
ADH7,ALDH3A1
ADH7,ALDH3A2
ADH7,ALDH3B1
ADH7,ALDH3B2
ADH7,ALDH6A1
ADH7,ALDH7A1
ADH7,ALDH9A1
ADH7,AOX1
ADH7,APRT
ADH7,AWAT2
ADH7,BCKDHA
ADH7,BCKDHB
ADH7,CPT2
ADH7,CRAT
ADH7,CS
ADH7,CYP2E1
ADH7,DBT
ADH7,DERA
ADH7,DLD
ADH7,DLST
ADH7,ECHS1
ADH7,ENPP1
ADH7,ENTPD1
ADH7,ENTPD2
ADH7,ENTPD3
ADH7,ENTPD8
ADH7,ESD
ADH7,GCAT
ADH7,GGT1
ADH7,GLO1
ADH7,GLYAT
ADH7,GMPS
ADH7,GPX2
ADH7,GPX4
ADH7,HADHB
ADH7,HADH
ADH7,HAGH
ADH7,HMGCS2
ADH7,HPRT1
ADH7,LDHAL6A
ADH7,LDHD
ADH7,LRAT
ADH7,MCAT
ADH7,MCCC1
ADH7,MCCC2
ADH7,MECR
ADH7,NAGS
ADH7,NME1-NME2
ADH7,NME1
ADH7,NME2
ADH7,NME3
ADH7,NME4
ADH7,NME5
ADH7,NME6
ADH7,NME7
ADH7,OGDH
ADH7,PANK1
ADH7,PANK2
ADH7,PANK3
ADH7,PANK4
ADH7,PDHA1
ADH7,PDHA2
ADH7,PDHB
ADH7,PDHX
ADH7,PECR
ADH7,PKLR
ADH7,PKM
ADH7,PRDX6
ADH7,PTGR3
ADH7,RETSAT
ADH7,SCD5
ADH7,SCD
ADH7,SCP2
ADH7,SDS
ADH7,SLC25A16
ADH7,SLC7A9
ADH7,SPR
ADH7,SUCLA2
ADH7,SUCLG1
ADH7,SUCLG2
ADH7,UGT1A10
ADH7,UGT1A1
ADH7,UGT1A3
ADH7,UGT1A4
ADH7,UGT1A5
ADH7,UGT1A6
ADH7,UGT1A7
ADH7,UGT1A8
ADH7,UGT1A9
ADH7,UGT2A1
ADH7,UGT2A2
ADH7,UGT2A3
ADH7,UGT2B10
ADH7,UGT2B11
ADH7,UGT2B15
ADH7,UGT2B17
ADH7,UGT2B28
ADH7,UGT2B4
ADH7,UGT2B7
ADHFE1,AACS
ADHFE1,ADH1A
ADHFE1,ADH1B
ADHFE1,ADH1C
ADHFE1,ADH4
ADHFE1,ADH5
ADHFE1,ADH6
ADHFE1,ADH7
ADHFE1,AKR1A1
ADHFE1,AKR1B1
ADHFE1,AKR7A2
ADHFE1,ALDH1A1
ADHFE1,ALDH1A2
ADHFE1,ALDH1A3
ADHFE1,ALDH1B1
ADHFE1,ALDH2
ADHFE1,ALDH3A1
ADHFE1,ALDH3A2
ADHFE1,ALDH3B1
ADHFE1,ALDH3B2
ADHFE1,ALDH4A1
ADHFE1,ALDH5A1
ADHFE1,ALDH7A1
ADHFE1,ALDH9A1
ADHFE1,APRT
ADHFE1,BDH1
ADHFE1,BDH2
ADHFE1,D2HGDH
ADHFE1,GLO1
ADHFE1,HPRT1
ADHFE1,OXCT1
ADHFE1,PTGR3
ADI1,CTBP1
ADI1,GOT1
ADI1,KYAT1
ADI1,MTHFD1L
ADI1,MTHFD1
ADIPOQ,ABCC3
ADIPOQ,AGT
ADIPOQ,AKR1C2
ADIPOQ,AKR1C3
ADIPOQ,AKR1C4
ADIPOQ,AKR1D1
ADIPOQ,CGA
ADIPOQ,CGB3
ADIPOQ,CGB5
ADIPOQ,CGB8
ADIPOQ,CXCL8
ADIPOQ,FLG
ADIPOQ,FSHB
ADIPOQ,IL1B
ADIPOQ,INHBA
ADIPOQ,LHB
ADIPOQ,PAEP
ADIPOQ,SRD5A1
ADIPOQ,TGFB1
ADK,AACS
ADK,ACSL1
ADK,ACSL3
ADK,ACSL4
ADK,ACSM5
ADK,ACSS2
ADK,ADA
ADK,ADPGK
ADK,AK1
ADK,AK2
ADK,AK3
ADK,AK4
ADK,AK5
ADK,AK7
ADK,AK8
ADK,ALDH1A3
ADK,ALDH3A1
ADK,ALDH3B1
ADK,ALDH3B2
ADK,AMPD1
ADK,AMPD2
ADK,AMPD3
ADK,ASNS
ADK,ASS1
ADK,BAAT
ADK,CARNS1
ADK,CMPK1
ADK,FASN
ADK,FBP1
ADK,GMPS
ADK,GPD2
ADK,HLCS
ADK,LEFTY1
ADK,LIPT1
ADK,NADSYN1
ADK,NME1-NME2
ADK,NME1
ADK,NME2
ADK,NME3
ADK,NME4
ADK,NME5
ADK,NME6
ADK,NME7
ADK,NT5C
ADK,OXSM
ADK,PAPSS2
ADK,PKLR
ADK,PKM
ADK,PNP
ADK,PPCS
ADK,PRPS1
ADK,PRPS2
ADK,PYCR1
ADK,PYCR2
ADK,PYCR3
ADK,SEPHS1
ADK,SLC27A2
ADK,SLC27A5
ADO,CSAD
ADO,FMO1
ADO,GAD1
ADO,GAD2
ADPGK,ACSL4
ADPGK,ACSM5
ADPGK,ACSS2
ADPGK,ADK
ADPGK,AGL
ADPGK,AK1
ADPGK,AK2
ADPGK,AK3
ADPGK,AK4
ADPGK,AK5
ADPGK,AK7
ADPGK,AK8
ADPGK,AKR1B1
ADPGK,AMPD1
ADPGK,AMPD2
ADPGK,AMPD3
ADPGK,ASNS
ADPGK,ASS1
ADPGK,CARNS1
ADPGK,DCK
ADPGK,FBP1
ADPGK,G6PC1
ADPGK,G6PC2
ADPGK,G6PC3
ADPGK,G6PD
ADPGK,GALM
ADPGK,GANC
ADPGK,GCK
ADPGK,GMPS
ADPGK,GNPDA1
ADPGK,GNPDA2
ADPGK,GNPNAT1
ADPGK,GPI
ADPGK,H6PD
ADPGK,HK1
ADPGK,HK2
ADPGK,HK3
ADPGK,HKDC1
ADPGK,HLCS
ADPGK,ISYNA1
ADPGK,LIPT1
ADPGK,MGAM
ADPGK,NADSYN1
ADPGK,NME1-NME2
ADPGK,NME1
ADPGK,NME2
ADPGK,NME3
ADPGK,NME4
ADPGK,NME5
ADPGK,NME6
ADPGK,NME7
ADPGK,NT5C1A
ADPGK,NT5C1B
ADPGK,NT5C2
ADPGK,NT5C3A
ADPGK,NT5C
ADPGK,NT5E
ADPGK,PAPSS2
ADPGK,PGM1
ADPGK,PGM2L1
ADPGK,PGM2
ADPGK,PKLR
ADPGK,PKM
ADPGK,PPCS
ADPGK,SEPHS1
ADPGK,SI
ADPGK,SLC27A5
ADPGK,SLC37A1
ADPGK,SLC37A2
ADPGK,SLC37A4
ADPRH,ADPRM
ADPRH,ARG1
ADPRH,ARG2
ADPRH,ART1
ADPRH,ART3
ADPRH,ART4
ADPRH,ART5
ADPRH,AZIN2
ADPRH,CARM1
ADPRH,GATM
ADPRH,IL4I1
ADPRH,KDM8
ADPRH,NOS1
ADPRH,NOS2
ADPRH,NOS3
ADPRH,NUDT5
ADPRH,NUDT9
ADPRH,PADI1
ADPRH,PADI2
ADPRH,PADI3
ADPRH,PADI4
ADPRH,PADI6
ADPRH,PRMT1
ADPRH,PRMT2
ADPRH,PRMT3
ADPRH,PRMT5
ADPRH,PRMT6
ADPRH,PRMT7
ADPRH,PRMT8
ADPRH,PRMT9
ADPRH,RARS1
ADPRH,RARS2
ADPRH,SIRT6
ADPRH,SLC3A2
ADPRH,SLC7A6
ADPRH,TRPM2
ADPRM,ACSL4
ADPRM,ACSM5
ADPRM,ACSS2
ADPRM,ADK
ADPRM,ADPGK
ADPRM,AK1
ADPRM,AK2
ADPRM,AK3
ADPRM,AK4
ADPRM,AK5
ADPRM,AK7
ADPRM,AK8
ADPRM,AMPD1
ADPRM,AMPD2
ADPRM,AMPD3
ADPRM,ASNS
ADPRM,ASS1
ADPRM,CARNS1
ADPRM,CDIPT
ADPRM,CEPT1
ADPRM,CHPT1
ADPRM,CMPK1
ADPRM,CMPK2
ADPRM,CRLS1
ADPRM,DCK
ADPRM,FBP1
ADPRM,GK2
ADPRM,GMPS
ADPRM,GPAM
ADPRM,GPAT2
ADPRM,GPAT3
ADPRM,GPAT4
ADPRM,GPD1L
ADPRM,GPD2
ADPRM,HLCS
ADPRM,HPRT1
ADPRM,LIPT1
ADPRM,NADSYN1
ADPRM,NME1-NME2
ADPRM,NME1
ADPRM,NME2
ADPRM,NME3
ADPRM,NME4
ADPRM,NME5
ADPRM,NME6
ADPRM,NME7
ADPRM,NT5C1A
ADPRM,NT5C1B
ADPRM,NT5C2
ADPRM,NT5C3A
ADPRM,NT5C
ADPRM,NT5E
ADPRM,PAPSS2
ADPRM,PGM1
ADPRM,PGM2
ADPRM,PGS1
ADPRM,PHOSPHO1
ADPRM,PKLR
ADPRM,PKM
ADPRM,PPCS
ADPRM,PRPS1L1
ADPRM,PRPS1
ADPRM,PRPS2
ADPRM,PUS3
ADPRM,PUS7
ADPRM,RBKS
ADPRM,RPIA
ADPRM,SELENOI
ADPRM,SEPHS1
ADPRM,SGMS1
ADPRM,SLC27A5
ADPRM,ST3GAL1
ADPRM,ST3GAL5
ADPRM,ST6GAL1
ADPRM,ST6GALNAC1
ADPRM,ST6GALNAC3
ADPRM,ST6GALNAC4
ADPRM,ST6GALNAC5
ADPRM,ST6GALNAC6
ADPRM,ST8SIA1
ADPRM,ST8SIA5
ADPRM,TKTL2
ADPRM,TRUB1
ADPRS,ADPRM
ADPRS,NUDT5
ADPRS,NUDT9
ADPRS,TRPM2
ADRB1,CGA
ADRB1,CGB3
ADRB1,CGB5
ADRB1,CGB8
ADRB1,LHB
ADRB2,ABCC4
ADRB2,APP
ADRB2,CGA
ADRB2,CGB3
ADRB2,CGB5
ADRB2,CGB8
ADRB2,CYP4A11
ADRB2,EGFR
ADRB2,F2
ADRB2,IL1B
ADRB2,IL4
ADRB2,INPP4A
ADRB2,INPP4B
ADRB2,KCNH2
ADRB2,LHB
ADRB2,PIP5K1A
ADRB2,PIP5K1B
ADRB2,PIP5K1C
ADRB2,PLA2G4A
ADRB2,PTGS2
ADRB2,SLC9A7
ADRB2,TNF
ADRB3,CGA
ADRB3,CGB3
ADRB3,CGB5
ADRB3,CGB8
ADRB3,LHB
ADSL,AACS
ADSL,ACSL1
ADSL,ACSL3
ADSL,ACSL4
ADSL,ADSS1
ADSL,ADSS2
ADSL,AK1
ADSL,AK2
ADSL,AK3
ADSL,AK4
ADSL,AK5
ADSL,AK7
ADSL,AK8
ADSL,ALDH1A3
ADSL,ALDH3A1
ADSL,ALDH3B1
ADSL,ALDH3B2
ADSL,AMPD1
ADSL,AMPD2
ADSL,AMPD3
ADSL,APRT
ADSL,ASL
ADSL,ASNS
ADSL,ATIC
ADSL,BAAT
ADSL,DARS1
ADSL,DHODH
ADSL,ENPP1
ADSL,EPRS1
