gene_name,entry_name
AGK,F8WDD1_HUMAN
AGK,E9PG39_HUMAN
AGK,A0A0G2JLD0_HUMAN
AGK,A0A0G2JLG5_HUMAN
AGK,A0A3B3IS09_HUMAN
AGK,A0A3B3ISZ0_HUMAN
AGK,E9PC15_HUMAN
AGK,A0A3B3ITX7_HUMAN
AGK,A0A3B3IRM6_HUMAN
AGK,A0A3B3IUC9_HUMAN
AGK,A0A3B3ITD0_HUMAN
AGK,A0A3B3ITV0_HUMAN
AGK,A0A3B3ISY9_HUMAN
PHPT1,PHP14_HUMAN
ACOT2,ACOT2_HUMAN
ACOT2,F6VI00_HUMAN
ACOT2,A0A087WT95_HUMAN
NAGS,NAGS_HUMAN
NAGS,Q2NKP2_HUMAN
NAGS,K7EK11_HUMAN
CHKA,CHKA_HUMAN
CHKA,E9PM06_HUMAN
CHKA,H0YD02_HUMAN
PDE4A,PDE4A_HUMAN
PDE4A,K7ENX7_HUMAN
PDE4A,Q9HC30_HUMAN
PDE4A,K7EKV1_HUMAN
PDE4A,Q9HC31_HUMAN
AOC1,AOC1_HUMAN
AOC1,C9J2J4_HUMAN
AOC1,C9J0G8_HUMAN
ABO,BGAT_HUMAN
ABO,Q6L638_HUMAN
ABO,Q1L131_HUMAN
ABO,F0X353_HUMAN
ABO,H6UK82_HUMAN
ABO,Q9NPA6_HUMAN
ABO,A0A5J6CXZ0_HUMAN
ABO,Q70V41_HUMAN
ABO,Q6L636_HUMAN
ABO,B0B1U2_HUMAN
ABO,O14759_HUMAN
ABO,Q6R5A7_HUMAN
ABO,Q45L90_HUMAN
ABO,B5LYM4_HUMAN
ABO,C3VA45_HUMAN
ABO,C3VA47_HUMAN
ABO,F0X364_HUMAN
ABO,W6JLF7_HUMAN
ABO,A0A0B5JHW3_HUMAN
ABO,Q70V10_HUMAN
ABO,Q70V12_HUMAN
ABO,Q9UBW4_HUMAN
ABO,Q56S53_HUMAN
ABO,Q70V29_HUMAN
ABO,A0A097DCZ8_HUMAN
ABO,Q6R5J3_HUMAN
ABO,U5YMY3_HUMAN
ABO,A0A3G8GE08_HUMAN
ABO,Q2LFC5_HUMAN
ABO,Q70V39_HUMAN
ABO,I1VYG6_HUMAN
ABO,Q6L635_HUMAN
ABO,Q9C090_HUMAN
ABO,Q70V35_HUMAN
ABO,A0A3G8GDZ7_HUMAN
ABO,Q6LCV2_HUMAN
ABO,A0A346SCL3_HUMAN
ABO,Q70V16_HUMAN
ABO,Q679L5_HUMAN
ABO,D3HIC2_HUMAN
ABO,O15512_HUMAN
ABO,Q9BQ97_HUMAN
ABO,Q2PJQ3_HUMAN
ABO,C3VA43_HUMAN
ABO,D7RNR0_HUMAN
ABO,Q6R675_HUMAN
ABO,Q3ZMG8_HUMAN
ABO,Q70V22_HUMAN
ABO,A0A4P8PNL3_HUMAN
ABO,B2CPK0_HUMAN
ABO,E3T206_HUMAN
ABO,D8MIB7_HUMAN
ABO,Q9UK42_HUMAN
ABO,Q2VU70_HUMAN
ABO,V9GWR6_HUMAN
ABO,Q9UQ67_HUMAN
ABO,A0A411PBV5_HUMAN
ABO,Q56S51_HUMAN
ABO,A0A1A9C8N6_HUMAN
ABO,Q9NY02_HUMAN
ABO,G0V4X4_HUMAN
ABO,A0A1I9WVP6_HUMAN
ABO,A0A7H1D390_HUMAN
ABO,Q70V13_HUMAN
ABO,Q56S55_HUMAN
ABO,Q9C088_HUMAN
ABO,A0A0A1TJL0_HUMAN
ABO,A0A0U4BH10_HUMAN
ABO,A0A0N7FMT7_HUMAN
ABO,Q9UQ66_HUMAN
ABO,H6UK83_HUMAN
ABO,A0A7P0TA91_HUMAN
ABO,A0A897TGC5_HUMAN
ABO,A0A7T0BRL2_HUMAN
ABO,A1EAJ6_HUMAN
ABO,A0A087X009_HUMAN
ABO,A9UHN3_HUMAN
ABO,A0A0B5JFG5_HUMAN
ABO,A5X6H9_HUMAN
ABO,B6E949_HUMAN
ABO,F0X357_HUMAN
ABO,W0LGR6_HUMAN
ABO,U5YJY7_HUMAN
ABO,B2CW70_HUMAN
ABO,A0A5J6Y043_HUMAN
ABO,Q2PJQ1_HUMAN
ABO,E3T387_HUMAN
ABO,Q2LFC6_HUMAN
ABO,Q102J2_HUMAN
ABO,Q99481_HUMAN
ABO,E3T201_HUMAN
ABO,Q2PJQ0_HUMAN
ABO,A0A089QDC1_HUMAN
ABO,M9QZC0_HUMAN
ABO,Q2PJQ2_HUMAN
ABO,I6SWF8_HUMAN
ABO,Q9UQ62_HUMAN
ABO,A0A7S9GFL1_HUMAN
ABO,A0A221C5L4_HUMAN
ABO,V9GWR7_HUMAN
ABO,Q7Z535_HUMAN
ABO,A0A1S6Q3Z4_HUMAN
ABO,A0A0A1TST4_HUMAN
ABO,Q70V30_HUMAN
ABO,K4MQF1_HUMAN
ABO,Q8NFW0_HUMAN
ABO,Q6L644_HUMAN
ABO,Q8WXZ6_HUMAN
ABO,D3YE67_HUMAN
ABO,Q9UP70_HUMAN
ABO,A0A2D3E298_HUMAN
ABO,C5J4L4_HUMAN
ABO,E3TGR9_HUMAN
ABO,I6U2M5_HUMAN
ABO,A0A1A9C7R4_HUMAN
ABO,A5X6H7_HUMAN
ABO,A0AAU7BN79_HUMAN
ABO,A0A8A2IED2_HUMAN
ABO,A0A0S1S772_HUMAN
ABO,A0A2Z4FS35_HUMAN
ABO,Q4JGX1_HUMAN
ABO,D3HIC4_HUMAN
ABO,Q56S52_HUMAN
ABO,Q8WXY7_HUMAN
ABO,J9XV13_HUMAN
ABO,E3T200_HUMAN
ABO,A0A2H4ZEV1_HUMAN
ABO,A0A346RV53_HUMAN
ABO,A0A4Y5QRQ9_HUMAN
ABO,Q4VY24_HUMAN
ABO,C3VA42_HUMAN
ABO,Q8WXZ2_HUMAN
ABO,A0A0A7RCH0_HUMAN
ABO,Q207T9_HUMAN
ABO,H6VPB4_HUMAN
ABO,Q6L648_HUMAN
ABO,A0A7L9QHV6_HUMAN
ABO,V9GWR4_HUMAN
ABO,G9HR99_HUMAN
ABO,Q99477_HUMAN
ABO,A8E057_HUMAN
ABO,A0A2P1M8M7_HUMAN
ABO,A0A4Y5N0E3_HUMAN
ABO,A0A1A9C7A3_HUMAN
ABO,A0A023W307_HUMAN
ABO,V5ZDU5_HUMAN
ABO,V5ZDU6_HUMAN
ABO,A0A1A9C9H0_HUMAN
ABO,Q8WXZ1_HUMAN
ABO,A0AA50L304_HUMAN
ABO,Q4JGX0_HUMAN
ABO,I6TS22_HUMAN
ABO,E5L3Z6_HUMAN
ABO,Q8WXZ7_HUMAN
ABO,A0A060VGH1_HUMAN
ABO,Q6L643_HUMAN
ABO,A0A088MFT4_HUMAN
ABO,A0A1S6KKE7_HUMAN
ABO,E3T205_HUMAN
ABO,A0A2H4ZEU8_HUMAN
ABO,Q70V25_HUMAN
ABO,G8IIL0_HUMAN
ABO,B0FY46_HUMAN
ABO,A0A1U9XQJ1_HUMAN
ABO,A0AA49QAS5_HUMAN
ABO,Q4VVG1_HUMAN
ABO,A0A7S8FK17_HUMAN
ABO,C1K0H8_HUMAN
ABO,E3T202_HUMAN
ABO,B2CPK1_HUMAN
ABO,Q8WXY6_HUMAN
ABO,B5TRS7_HUMAN
ABO,K4MTH0_HUMAN
ABO,Q8WXZ4_HUMAN
ABO,Q70V26_HUMAN
ABO,U5YKX4_HUMAN
ABO,B6E948_HUMAN
ABO,A0AAG2TLY5_HUMAN
ABO,A0A1A9C7R9_HUMAN
ABO,A0A2U8QPH3_HUMAN
ABO,A0AAU7BND7_HUMAN
ABO,A0A5J6DCC3_HUMAN
ABO,W0LH19_HUMAN
ABO,B0FY48_HUMAN
ABO,U5NNF6_HUMAN
ABO,C6KD92_HUMAN
ABO,K4MMM0_HUMAN
ABO,A0A8E8PHN1_HUMAN
ABO,Q538Y9_HUMAN
ABO,A0A6C6XEK5_HUMAN
ABO,Q8WWJ1_HUMAN
ABO,Q6L647_HUMAN
ABO,V5ZDP0_HUMAN
ABO,V5ZDN8_HUMAN
ABO,Q70V33_HUMAN
ABO,Q70V37_HUMAN
ABO,A0A060VD92_HUMAN
ABO,A0A481N0Z6_HUMAN
ABO,Q9UQ64_HUMAN
ABO,A8D971_HUMAN
ABO,A5X6H3_HUMAN
ABO,F0X363_HUMAN
ABO,A0A1A9C8N0_HUMAN
ABO,Q4LAQ2_HUMAN
ABO,Q99479_HUMAN
ABO,Q9UP69_HUMAN
ABO,A0A6G5XP74_HUMAN
ABO,A0AA50L2Y1_HUMAN
ABO,Q8WXZ3_HUMAN
ABO,X2J925_HUMAN
ABO,A0A1A9C7B2_HUMAN
ABO,A0A0K0WRU2_HUMAN
ABO,Q9UQ65_HUMAN
ABO,A0A411JJA3_HUMAN
ABO,C6KD90_HUMAN
ABO,A0A0S3J4Y2_HUMAN
ABO,D3HIC3_HUMAN
ABO,Q70V15_HUMAN
ABO,A0A087X0C2_HUMAN
ABO,A0A0A8WK19_HUMAN
ABO,Q538Y8_HUMAN
ABO,Q8WXZ5_HUMAN
ABO,A0A0K2FRI0_HUMAN
ABO,A0A7D5PXH6_HUMAN
ABO,E3TGS0_HUMAN
ABO,Q45L91_HUMAN
ABO,A9UHN4_HUMAN
ABO,A0A068F7M1_HUMAN
ABO,Q6L639_HUMAN
ABO,A0A0U2M389_HUMAN
ABO,A0A7D5HSY5_HUMAN
ABO,I7APP0_HUMAN
ABO,C6KD91_HUMAN
ABO,Q70V24_HUMAN
ABO,Q9UMY8_HUMAN
ABO,A0A1J0M5B7_HUMAN
ABO,V9GWR5_HUMAN
ABO,B8Y570_HUMAN
ABO,F0X360_HUMAN
ABO,A0A0F6RA81_HUMAN
ABO,E3T204_HUMAN
ABO,A5X6H5_HUMAN
ABO,C6KD89_HUMAN
ABO,A1Z626_HUMAN
ABO,B1AC83_HUMAN
ABO,Q99488_HUMAN
ABO,E3T388_HUMAN
ABO,H6A2X0_HUMAN
ABO,U5YJZ4_HUMAN
ABO,A0A5J6NBQ0_HUMAN
ABO,Q99480_HUMAN
ABO,A5X6H8_HUMAN
ABO,Q7LCZ1_HUMAN
ABO,V5UV59_HUMAN
ABO,A0A060VHY2_HUMAN
ABO,J9XT30_HUMAN
ABO,C3VA44_HUMAN
ABO,T1WHV8_HUMAN
ABO,U5NNJ6_HUMAN
ABO,A0A1Q1PRB1_HUMAN
ABO,E0ZMB5_HUMAN
ABO,E3TGS1_HUMAN
ABO,Q8N3W8_HUMAN
ABO,A0A023W2C2_HUMAN
ABO,Q99483_HUMAN
ABO,A0A0A0RW37_HUMAN
ABO,B0LVD8_HUMAN
ABO,A0A1W5VPF1_HUMAN
ABO,A0A0G3VPC9_HUMAN
ABO,A0A0S3J407_HUMAN
ABO,Q9C089_HUMAN
ABO,Q6PNN6_HUMAN
ABO,I1VEE1_HUMAN
ABO,Q9UQ63_HUMAN
ABO,Q6L640_HUMAN
ABO,Q15951_HUMAN
ABO,Q6L637_HUMAN
ABO,A0A411HQW3_HUMAN
ABO,V5UU28_HUMAN
ABO,A0A7L9QHJ7_HUMAN
ABO,Q6L641_HUMAN
ABO,A0A248X8V7_HUMAN
ABO,A0A068B0Y9_HUMAN
ABO,A0A411PBQ3_HUMAN
ABO,Q99486_HUMAN
ABO,A5X6H4_HUMAN
ABO,Q9UIR1_HUMAN
ABO,A0A2D1QUU1_HUMAN
ABO,Q4JGX2_HUMAN
ABO,A0A7G5VVT0_HUMAN
ABO,G3FEP9_HUMAN
ABO,Q99478_HUMAN
ABO,B0FY45_HUMAN
ABO,U5NJV0_HUMAN
ABO,A0A1A9C8U5_HUMAN
ABO,A0A1A9C8T9_HUMAN
ABO,Q9UMY6_HUMAN
ABO,Q5VJ25_HUMAN
ABO,A0A1A9C9H5_HUMAN
ABO,A0A5J6DKG6_HUMAN
ABO,A0A0B5JAH3_HUMAN
ABO,Q2VU69_HUMAN
ABO,Q8WXY8_HUMAN
ABO,V5USW5_HUMAN
ABO,A0A6M6AM23_HUMAN
ABO,E1Y3Y7_HUMAN
ABO,Q9UMY7_HUMAN
ABO,A0AAG2UWH5_HUMAN
ABO,C6KIE5_HUMAN
ABO,A0A8E8U6B6_HUMAN
ABO,U5YN54_HUMAN
ABO,X2GB60_HUMAN
ABO,H6UK81_HUMAN
ABO,Q6IS73_HUMAN
ABO,Q70V31_HUMAN
ABO,B0FY49_HUMAN
ABO,Q99482_HUMAN
ABO,U5NKB0_HUMAN
ABO,Q8WXY5_HUMAN
ABO,U5YK38_HUMAN
ABO,Q9C087_HUMAN
ABO,J9XP05_HUMAN
ABO,A0A7S9YYE8_HUMAN
ABO,A0A5J6XWN0_HUMAN
ABO,E3T203_HUMAN
ABO,F0X359_HUMAN
ABO,C6KIE4_HUMAN
ABO,A9QUS2_HUMAN
ABO,X5M235_HUMAN
ABO,A0A023J8Y7_HUMAN
ABO,V5UUM3_HUMAN
ABO,Q67BB2_HUMAN
ABO,Q8WXZ0_HUMAN
ABO,E1Y3Y6_HUMAN
ABO,A0A0K2FSH1_HUMAN
ABO,A0A286RTX0_HUMAN
ABO,H9XVR5_HUMAN
ABO,Q6L645_HUMAN
ABO,V5ZDN9_HUMAN
ABO,J9XP21_HUMAN
ABO,A0A0D3RYQ2_HUMAN
ABO,A8E058_HUMAN
ABO,F2X1S4_HUMAN
ABO,D8MIB8_HUMAN
ABO,Q8WXY9_HUMAN
ABO,K4INT6_HUMAN
ABO,G3FM75_HUMAN
ABO,Q70V32_HUMAN
ABO,A0A6B9IJI4_HUMAN
ABO,A0AA51NGK4_HUMAN
AMY2A,AMYP_HUMAN
AMY2A,H7BZQ8_HUMAN
ASPG,LPP60_HUMAN
ASPG,G3V1Y8_HUMAN
ASPG,H0YHG5_HUMAN
ASPG,H0YHD3_HUMAN
PPCS,PPCS_HUMAN
PPCS,Q5VVM3_HUMAN
PPCS,Q5VVM2_HUMAN
PYCR3,P5CR3_HUMAN
PYCR3,F8WEI0_HUMAN
PYCR3,A0A087WTU2_HUMAN
PYCR3,A0A0A0MQS1_HUMAN
PYCR3,B5MD87_HUMAN
ASMT,ASMT_HUMAN
ASMT,I7HFW6_HUMAN
ASMT,X5D2A4_HUMAN
ASMT,X5D784_HUMAN
ASMT,X5D311_HUMAN
PLA2G6,PLPL9_HUMAN
PLA2G6,A0A3Q9WQR3_HUMAN
PLA2G6,A0A3S5IBI3_HUMAN
PLA2G6,A0A3T0ZC14_HUMAN
PLA2G6,A0A590UJZ2_HUMAN
PLA2G6,B0QYE9_HUMAN
PLA2G6,F8WEQ9_HUMAN
PLA2G6,A0A590UK67_HUMAN
PLA2G6,H7C3P5_HUMAN
PLA2G6,A0A590UJH4_HUMAN
PLA2G6,H0Y7G5_HUMAN
PLA2G6,F8WEN3_HUMAN
PLA2G6,E7EX67_HUMAN
PLA2G6,M0R1Q9_HUMAN
PLA2G6,A0A590UJC7_HUMAN
PLA2G6,M0R3D9_HUMAN
PLA2G6,A0A590UK51_HUMAN
PLA2G6,A0A3T0ZC00_HUMAN
PLA2G6,H0Y6T3_HUMAN
ACAA2,THIM_HUMAN
ACAA2,K7EJB1_HUMAN
ACAA2,K7EME0_HUMAN
ACAA2,K7EJ68_HUMAN
ACAA2,A0A0B4J2A4_HUMAN
ACAA2,K7ER88_HUMAN
MOGAT3,MOGT3_HUMAN
C1GALT1,C1GLT_HUMAN
C1GALT1,A0A024RA32_HUMAN
C1GALT1,C9K0C8_HUMAN
NUDT16,NUD16_HUMAN
HSD17B6,H17B6_HUMAN
HSD17B6,A0A219KCD5_HUMAN
HSD17B6,G3V3Y9_HUMAN
HSD17B6,A0A219K684_HUMAN
HSD17B6,A0A219K5H4_HUMAN
HSD17B6,G3V508_HUMAN
GK2,GLPK2_HUMAN
MTMR7,MTMR7_HUMAN
MTMR7,E5RK11_HUMAN
MTMR7,I0EZ69_HUMAN
CYB5R1,NB5R1_HUMAN
CYB5R1,H7C0R7_HUMAN
FUT9,FUT9_HUMAN
FUT9,Q5Q0U2_HUMAN
FUT9,B4DEW1_HUMAN
DCT,TYRP2_HUMAN
DCT,Q0PK43_HUMAN
DCT,A0A0A0MTD3_HUMAN
DERA,DEOC_HUMAN
DERA,G3V158_HUMAN
DERA,E9PMH9_HUMAN
DERA,E9PJ44_HUMAN
DERA,E9PJB9_HUMAN
DERA,E9PPK3_HUMAN
DERA,E9PML7_HUMAN
DERA,E9PPM8_HUMAN
NTPCR,NTPCR_HUMAN
NTPCR,Q5TDF0_HUMAN
NT5C3A,5NT3A_HUMAN
NT5C3A,F8WDR0_HUMAN
NT5C3A,B9A035_HUMAN
NT5C3A,C9K084_HUMAN
NT5C3A,X6RM59_HUMAN
RENBP,RENBP_HUMAN
RENBP,H7C2G7_HUMAN
RENBP,A6NKZ2_HUMAN
RENBP,F8WE83_HUMAN
RENBP,H7C1A7_HUMAN
RENBP,H7C317_HUMAN
PDE4C,PDE4C_HUMAN
PDE4C,O43850_HUMAN
PDE4C,Q32MM7_HUMAN
PDE4C,Q9UPJ5_HUMAN
PDE4C,B7Z6T1_HUMAN
PDE4C,U3KPR4_HUMAN
PDE4C,O76105_HUMAN
PDE4C,O43849_HUMAN
PDE4C,O76104_HUMAN
PDE4C,U3KPR3_HUMAN
PDE4C,A0A2R9YJK9_HUMAN
PDE4C,Q9P1U3_HUMAN
PDE4C,V9GYP2_HUMAN
PDE4C,M0R1P5_HUMAN
PDE4C,O43851_HUMAN
PDE4C,Q2VPB9_HUMAN
B4GALT6,B4GT6_HUMAN
B4GALT6,G3XA83_HUMAN
B4GALT6,J3QQY9_HUMAN
B4GALT6,Q6NT00_HUMAN
PLA2G12A,PG12A_HUMAN
PLA2G12A,Q542Y6_HUMAN
PLA2G12A,D6RBP5_HUMAN
PLA2G12A,A0A0C4DGC6_HUMAN
PNPT1,PNPT1_HUMAN
PNPT1,F8WBI3_HUMAN
PNPT1,H7BXF6_HUMAN
PNPT1,H7C3C5_HUMAN
KMO,KMO_HUMAN
KMO,A8K693_HUMAN
KMO,Q9BS61_HUMAN
KMO,H0Y320_HUMAN
PLA2G4B,PA24B_HUMAN
PLA2G4B,H3BSX5_HUMAN
CPT1C,CPT1C_HUMAN
CPT1C,B3KU49_HUMAN
CPT1C,M0R399_HUMAN
CPT1C,M0R0D3_HUMAN
CPT1C,M0R1F9_HUMAN
CPT1C,M0R115_HUMAN
CPT1C,M0R2H6_HUMAN
CPT1C,M0R2B9_HUMAN
CPT1C,M0QZ13_HUMAN
CPT1C,M0R2V3_HUMAN
PDE8B,PDE8B_HUMAN
PDE8B,A0A2R8Y4E6_HUMAN
PDE8B,Q3ZCR2_HUMAN
PDE8B,D6RH10_HUMAN
PDE8B,D6RJD7_HUMAN
PDE8B,Q3ZCW6_HUMAN
PDE8B,D6R9W0_HUMAN
SULT1A3,ST1A3_HUMAN
SULT1A3,H3BPL6_HUMAN
HEXA,HEXA_HUMAN
HEXA,H3BTD4_HUMAN
HEXA,H3BU85_HUMAN
HEXA,H3BT62_HUMAN
HEXA,A0A087WTY2_HUMAN
HEXA,V9H096_HUMAN
HEXA,A0A804HIU3_HUMAN
HEXA,H3BVH8_HUMAN
HEXA,A0A804HLJ5_HUMAN
HEXA,H3BRP6_HUMAN
HEXA,A0A804HIC7_HUMAN
HEXA,A0A0S2Z3L7_HUMAN
HEXA,H3BQ04_HUMAN
HEXA,V9H0A6_HUMAN
HEXA,V9H0E1_HUMAN
HEXA,A0A0S2Z3W3_HUMAN
HEXA,A0A804HK32_HUMAN
HEXA,G3XL83_HUMAN
HEXA,G3XL81_HUMAN
HEXA,A0A0S2Z3X0_HUMAN
HEXA,A0A0S2Z3M0_HUMAN
HEXA,A0A804HIC8_HUMAN
HEXA,G3XL79_HUMAN
HEXA,G8FGB2_HUMAN
HEXA,A0A804HJK0_HUMAN
HEXA,Q16017_HUMAN
HEXA,G3XL48_HUMAN
HEXA,Q9BVJ8_HUMAN
HEXA,H3BP20_HUMAN
HEXA,G3XL80_HUMAN
HEXA,A0A804HJ97_HUMAN
HEXA,G3XL82_HUMAN
HEXA,H3BS10_HUMAN
HEXA,G3XL78_HUMAN
HEXA,A0A0S2Z3U8_HUMAN
HEXA,A0A804HIQ5_HUMAN
HEXA,G3XL49_HUMAN
HEXA,A0A804HKX5_HUMAN
SULT2A1,ST2A1_HUMAN
SULT2A1,A8K015_HUMAN
OAT,OAT_HUMAN
GCAT,KBL_HUMAN
GCAT,F2Z340_HUMAN
GCAT,C9IZC9_HUMAN
GCAT,H7BZ75_HUMAN
ADH5,ADHX_HUMAN
ADH5,Q6IRT1_HUMAN
ADH5,D6RAY0_HUMAN
ADH5,D6RFE4_HUMAN
ADH5,Q9H1A0_HUMAN
ADH5,Q6FI45_HUMAN
ADH5,H0YAG8_HUMAN
ADH5,D6R9G2_HUMAN
ALAS2,HEM0_HUMAN
ALAS2,Q6QNT2_HUMAN
ALAS2,A0A2R8Y6N3_HUMAN
ALAS2,A0A2R8Y836_HUMAN
ALAS2,A0A2R8Y782_HUMAN
ALAS2,H0Y6R3_HUMAN
ALAS2,Q86YM3_HUMAN
ALAS2,A0A2R8Y6R4_HUMAN
MOGS,MOGS_HUMAN
MOGS,B4E3B8_HUMAN
MOGS,A0A3B3IRW2_HUMAN
MOGS,A0A3B3IRI1_HUMAN
MOGS,A0A8I5KQG9_HUMAN
MOGS,C9JDQ1_HUMAN
MOGS,B8ZZE2_HUMAN
MOGS,A0A3B3IRI7_HUMAN
MOGS,A0A3B3IS52_HUMAN
MOGS,A0A3B3IRK6_HUMAN
MOGS,A0A3B3ITU6_HUMAN
MOGS,A0A8I5KTK5_HUMAN
MOGS,A0A3B3IU81_HUMAN
MOGS,A0A3B3ITC1_HUMAN
ACOX2,ACOX2_HUMAN
ACOX2,C9J0G0_HUMAN
ACOX2,H7C4Y2_HUMAN
ACOX2,H7C4Q2_HUMAN
ACOX2,H7C573_HUMAN
ACOX2,C9JY29_HUMAN
ALDOC,ALDOC_HUMAN
ALDOC,J3QKK1_HUMAN
ALDOC,C9J8F3_HUMAN
ALDOC,J3KSV6_HUMAN
ALDOC,K7EKH5_HUMAN
ALDOC,J3QKP5_HUMAN
ALDOC,A8MVZ9_HUMAN
LDHAL6A,LDH6A_HUMAN
LDHAL6A,Q96L19_HUMAN
POLE3,DPOE3_HUMAN
NSDHL,NSDHL_HUMAN
NSDHL,C9JDR0_HUMAN
ADH1A,ADH1A_HUMAN
SLC27A5,S27A5_HUMAN
SLC27A5,M0R075_HUMAN
NT5C1A,5NT1A_HUMAN
ACER3,ACER3_HUMAN
ACER3,E9PR08_HUMAN
ACER3,B7Z2Q2_HUMAN
ACER3,B7Z2V2_HUMAN
ACER3,A0A7P0Z4N4_HUMAN
ACER3,E9PLZ9_HUMAN
ACER3,E9PL35_HUMAN
ACER3,E9PKR3_HUMAN
ACER3,A0A7P0T8K3_HUMAN
ACER3,E9PIN9_HUMAN
ACER3,A0A7P0T836_HUMAN
ACER3,A0A7P0TAT0_HUMAN
ACER3,A0A7P0T842_HUMAN
ACER3,A0A7P0T912_HUMAN
ACER3,A0A7P0TAD8_HUMAN
ACER3,J3KN85_HUMAN
ACER3,L8E8G3_HUMAN
FTCD,FTCD_HUMAN
FTCD,Q49AR5_HUMAN
FTCD,A0A0G2JQF2_HUMAN
FTCD,A0A804HKA5_HUMAN
FTCD,H7C315_HUMAN
FTCD,B7WPK3_HUMAN
AASDHPPT,ADPPT_HUMAN
AASDHPPT,E9PNF3_HUMAN
AASDHPPT,E9PLW6_HUMAN
KYAT1,KAT1_HUMAN
KYAT1,B7Z4W5_HUMAN
KYAT1,Q5T278_HUMAN
KYAT1,Q5T276_HUMAN
KYAT1,Q5T277_HUMAN
KYAT1,A0A494C066_HUMAN
THTPA,THTPA_HUMAN
THTPA,G3V5Q5_HUMAN
THTPA,H0YJU8_HUMAN
THTPA,G3V5B9_HUMAN
INMT,INMT_HUMAN
INMT,A0A090N7V3_HUMAN
INMT,Q3MIB5_HUMAN
ME3,MAON_HUMAN
ME3,Q6TCH8_HUMAN
ME3,E9PND9_HUMAN
ME3,E9PKA0_HUMAN
ME3,O15201_HUMAN
ME3,E9PNN2_HUMAN
ME3,L8ECD3_HUMAN
ALG2,ALG2_HUMAN
ALG2,A0A0A0MTE0_HUMAN
CES5A,EST5A_HUMAN
CES5A,F5H0J7_HUMAN
CES5A,I3NI11_HUMAN
CES5A,A0A140TA72_HUMAN
CES5A,A0A0J9YW16_HUMAN
CES5A,A0A140TA60_HUMAN
CES5A,A0A140TA75_HUMAN
CES5A,A0A140TA65_HUMAN
CES5A,E5RFG9_HUMAN
CES5A,A0A140TA61_HUMAN
CES5A,A0A140TA78_HUMAN
CHAT,CLAT_HUMAN
CHAT,A0A1W2PP46_HUMAN
CHAT,R4GN13_HUMAN
CHAT,A0A1W2PRG4_HUMAN
NUDT14,NUD14_HUMAN
NUDT14,B3KXY7_HUMAN
NUDT14,F8VU44_HUMAN
SELENOI,EPT1_HUMAN
SELENOI,C9JAG1_HUMAN
SELENOI,C9JEZ2_HUMAN
NT5C,NT5C_HUMAN
NT5C,J3KSF0_HUMAN
NT5C,J3KRC4_HUMAN
NT5C,J3KSX6_HUMAN
NT5C,J3QQX8_HUMAN
NT5C,J3KSY6_HUMAN
GFPT1,GFPT1_HUMAN
GFPT1,A0A6I8PRT6_HUMAN
GFPT1,A0A6I8PTT9_HUMAN
GFPT1,A0A6I8PRN4_HUMAN
IDI1,IDI1_HUMAN
IDI1,A0A8Q3WKR8_HUMAN
IDI1,C9JD53_HUMAN
HSD3B1,3BHS1_HUMAN
HSD3B1,E9PRN7_HUMAN
HNMT,HNMT_HUMAN
HNMT,Q9P1Y0_HUMAN
SDHA,SDHA_HUMAN
SDHA,D6REB7_HUMAN
SDHA,Q0QF12_HUMAN
SDHA,H0Y8S2_HUMAN
SDHA,D6RFM5_HUMAN
SDHA,H0Y8X1_HUMAN
B3GLCT,B3GLT_HUMAN
PIGH,PIGH_HUMAN
PIGH,H0YNL7_HUMAN
PIGH,B4DEE2_HUMAN
PIGH,H0YMT4_HUMAN
PIGH,H0YMV4_HUMAN
PIGH,H0YKI1_HUMAN
PIGH,H0YKZ3_HUMAN
PIGH,H0YLY9_HUMAN
PIGH,H0YLD0_HUMAN
PCYT1A,PCY1A_HUMAN
PCYT1A,C9J050_HUMAN
PCYT1A,F8WBU2_HUMAN
PCYT1A,C9JPY0_HUMAN
PCYT1A,H7BZN1_HUMAN
PCYT1A,F8WAZ5_HUMAN
PCYT1A,C9JVS0_HUMAN
PCYT1A,C9JEJ2_HUMAN
PCYT1A,H7C1T3_HUMAN
PCYT1A,C9J2E1_HUMAN
MGST2,MGST2_HUMAN
DHCR24,DHC24_HUMAN
DHCR24,A0A3B3IRV7_HUMAN
DHCR24,A0A0A0MTI1_HUMAN
DHCR24,A0A3B3ITT9_HUMAN
DHCR24,A0A3B3IT58_HUMAN
DHCR24,A0A3B3ISR5_HUMAN
LPL,LIPL_HUMAN
LPL,A0A1B1RVA9_HUMAN
LPL,E5RHN7_HUMAN
LPL,Q8NEW3_HUMAN
LPL,A0A3B3IT60_HUMAN
LPL,A0A6B9JFD6_HUMAN
LPL,E5RJI0_HUMAN
LPL,E5RJZ4_HUMAN
LPL,E7EW14_HUMAN
LPL,Q6IAV0_HUMAN
DPAGT1,GPT_HUMAN
DPAGT1,A0A1W2PRR6_HUMAN
DPAGT1,F8W681_HUMAN
DPAGT1,H7C2L6_HUMAN
DPAGT1,A0A1B0GV58_HUMAN
DPAGT1,A0A1W2PQD1_HUMAN
DPAGT1,F8WE55_HUMAN
DPAGT1,A0A804HHX1_HUMAN
DPAGT1,A0A804HI18_HUMAN
DPAGT1,A0A1W2PQH0_HUMAN
DPAGT1,A0A1W2PPC6_HUMAN
